id,source,address,city,state,zip,region,price,beds,baths,sqft,lotSize,yearBuilt,propertyType,listingStatus,daysOnMarket,mlsNumber,listingId,image,listingUrl,photoCount,hasGarage,hasPool,slug,scrapedAt
5708421385,realty_in_us,525 Jackson St E Unit 306,Orlando,FL,32801,Greater Orlando,325000,2,2,1268,20909,,condos,for_sale,,,2985757463,https://ap.rdcpix.com/ed04d6b04d9261c560beb762d9b02847l-m1995388525s.jpg,https://www.realtor.com/realestateandhomes-detail/525-E-Jackson-St-Unit-306_Orlando_FL_32801_M57084-21385,28,,,525-jackson-st-e-unit-306-orlando,2025-11-17T22:18:12.133Z
6728290783,realty_in_us,62 W Colonial Dr Apt 301,Orlando,FL,32801,Greater Orlando,325000,1,1,1350,19602,,condos,for_sale,,,2985192232,https://ap.rdcpix.com/28849c9f1fc007d86e449b904046b634l-b2847895321s.jpg,https://www.realtor.com/realestateandhomes-detail/62-W-Colonial-Dr-Apt-301_Orlando_FL_32801_M67282-90783,42,,,62-w-colonial-dr-apt-301-orlando,2025-11-17T22:18:12.133Z
6734104270,realty_in_us,62 W Colonial Dr Apt 302,Orlando,FL,32801,Greater Orlando,325000,2,2,1200,,,condos,for_sale,,,2982989935,https://ap.rdcpix.com/f6cdc269fd6ad858f7614ab3a1ea7491l-m2839080668s.jpg,https://www.realtor.com/realestateandhomes-detail/62-W-Colonial-Dr-Apt-302_Orlando_FL_32801_M67341-04270,15,,,62-w-colonial-dr-apt-302-orlando,2025-11-17T22:18:12.133Z
5751525789,realty_in_us,4004 San Gallo Dr Apt 102,Kissimmee,FL,34741,Greater Orlando,325000,4,3,1470,5964,,townhomes,for_sale,,,2987370283,https://ap.rdcpix.com/2882c053fdf82eaae908e4c852ac326el-m170580804s.jpg,https://www.realtor.com/realestateandhomes-detail/4004-San-Gallo-Dr-Apt-102_Kissimmee_FL_34741_M57515-25789,27,,,4004-san-gallo-dr-apt-102-kissimmee,2025-11-17T22:18:17.349Z
5709699555,realty_in_us,4202 Kingsley St,Clermont,FL,34711,Greater Orlando,325000,2,3,1722,6568,,single_family,for_sale,,,2988643725,https://ap.rdcpix.com/5db9c1c568d771aca31e87d8f07b1736l-m951832790s.jpg,https://www.realtor.com/realestateandhomes-detail/4202-Kingsley-St_Clermont_FL_34711_M57096-99555,47,,,4202-kingsley-st-clermont,2025-11-17T22:18:22.365Z
5509001635,realty_in_us,421 N Frederick Ave,Daytona Beach,FL,32114,Daytona Area,325000,4,4,3050,,,single_family,for_sale,,,2987705926,https://ap.rdcpix.com/10d57558a055ba816d178a75cbd0f89fl-m2656728750s.jpg,https://www.realtor.com/realestateandhomes-detail/421-N-Frederick-Ave_Daytona-Beach_FL_32114_M55090-01635,37,,,421-n-frederick-ave-daytona-beach,2025-11-17T22:18:24.985Z
6554765696,realty_in_us,233 Desoto St,Daytona Beach,FL,32114,Daytona Area,325000,,2,1887,6750,,multi_family,for_sale,,,2987518802,https://ap.rdcpix.com/bd7c89bfd045aee86141cd86f1cf8471l-m3769736940s.jpg,https://www.realtor.com/realestateandhomes-detail/233-Desoto-St_Daytona-Beach_FL_32114_M65547-65696,24,,,233-desoto-st-daytona-beach,2025-11-17T22:18:24.985Z
5020172712,realty_in_us,101 S Eola Dr Unit 902,Orlando,FL,32801,Greater Orlando,327500,2,2,1198,32670,,condos,for_sale,,,2979661841,https://ap.rdcpix.com/0ca12dc6a7b856dbfe6e9c0a977a95b7l-m2135338137s.jpg,https://www.realtor.com/realestateandhomes-detail/101-S-Eola-Dr-Unit-902_Orlando_FL_32801_M50201-72712,31,,,101-s-eola-dr-unit-902-orlando,2025-11-17T22:18:12.134Z
5337083387,realty_in_us,721 Holly Ter,Brandon,FL,33511,Tampa Bay,329000,3,1,1305,6000,,single_family,for_sale,,,2987928040,https://ap.rdcpix.com/827f84d6dd9b2159b929f42ca1d4da48l-b120252824s.jpg,https://www.realtor.com/realestateandhomes-detail/721-Holly-Ter_Brandon_FL_33511_M53370-83387,48,,,721-holly-ter-brandon,2025-11-17T22:17:56.922Z
6248975009,realty_in_us,6554 Gentle Ben Cir,Wesley Chapel,FL,33544,Tampa Bay,329000,3,2,1585,5233,,single_family,for_sale,,,2987109720,https://ap.rdcpix.com/2c805c5c6066fcc8545db2eab046f4ffl-m2643884263s.jpg,https://www.realtor.com/realestateandhomes-detail/6554-Gentle-Ben-Cir_Wesley-Chapel_FL_33544_M62489-75009,40,,,6554-gentle-ben-cir-wesley-chapel,2025-11-17T22:17:59.442Z
5213345968,realty_in_us,322 E Central Blvd Unit 706,Orlando,FL,32801,Greater Orlando,329000,2,2,1148,28314,,condos,for_sale,,,2988199661,https://ap.rdcpix.com/19c1553a646a05ce1caa25bd912d4710l-m1461438739s.jpg,https://www.realtor.com/realestateandhomes-detail/322-E-Central-Blvd-Unit-706_Orlando_FL_32801_M52133-45968,22,,,322-e-central-blvd-unit-706-orlando,2025-11-17T22:18:12.133Z
5214116049,realty_in_us,155 S Court Ave Unit 1705,Orlando,FL,32801,Greater Orlando,329000,2,2,1263,3668,,condos,for_sale,,,2978301670,https://ap.rdcpix.com/99c5976d4d5adb9b6bcbf66acc47c958l-m2247218049s.jpg,https://www.realtor.com/realestateandhomes-detail/155-S-Court-Ave-Unit-1705_Orlando_FL_32801_M52141-16049,22,,,155-s-court-ave-unit-1705-orlando,2025-11-17T22:18:12.134Z
5078613108,realty_in_us,2234 Kingsmill Way,Clermont,FL,34711,Greater Orlando,329000,3,2,1834,6000,,single_family,for_sale,,,2988634909,https://ap.rdcpix.com/e91547549454e02c90053e0aa8a3e8dfl-m631442581s.jpg,https://www.realtor.com/realestateandhomes-detail/2234-Kingsmill-Way_Clermont_FL_34711_M50786-13108,48,,,2234-kingsmill-way-clermont,2025-11-17T22:18:22.365Z
5738096203,realty_in_us,3562 Eversholt St,Clermont,FL,34711,Greater Orlando,329000,2,2,1713,5616,,single_family,for_sale,,,2987241019,https://ap.rdcpix.com/04d6b7b84f314e179566c5b89094ed75l-m594522260s.jpg,https://www.realtor.com/realestateandhomes-detail/3562-Eversholt-St_Clermont_FL_34711_M57380-96203,43,,,3562-eversholt-st-clermont,2025-11-17T22:18:22.366Z
9654944093,realty_in_us,1646 Bark Ridge Dr,Auburndale,FL,33823,Polk County,329599,4,3,1988,,,single_family,for_sale,,,2986829975,https://nh.rdcpix.com/39480d8f5356fe34116aa770b1089d30t-f774248025s.jpg,https://www.realtor.com/realestateandhomes-detail/1646-Bark-Ridge-Dr_Auburndale_FL_33823_M96549-44093,6,,,1646-bark-ridge-dr-auburndale,2025-11-17T22:18:09.546Z
5342785077,realty_in_us,906 Stanberry Dr,Brandon,FL,33511,Tampa Bay,329900,3,2,1398,14375,,single_family,for_sale,,,2988199604,https://ap.rdcpix.com/3ed956c2b0cd8790492c6c03770fafa0l-m117577162s.jpg,https://www.realtor.com/realestateandhomes-detail/906-Stanberry-Dr_Brandon_FL_33511_M53427-85077,41,,,906-stanberry-dr-brandon,2025-11-17T22:17:56.922Z
5414931941,realty_in_us,1342 Coolridge Dr,Brandon,FL,33511,Tampa Bay,329900,3,2,1494,5194,,single_family,for_sale,,,2986829816,https://ap.rdcpix.com/0629f52580d6b52ca3ba2658a3bd53f8l-m3622255748s.jpg,https://www.realtor.com/realestateandhomes-detail/1342-Coolridge-Dr_Brandon_FL_33511_M54149-31941,12,,,1342-coolridge-dr-brandon,2025-11-17T22:17:56.922Z
5463340401,realty_in_us,1727 Scotch Pine Dr,Brandon,FL,33511,Tampa Bay,329900,3,2,1553,5250,,single_family,for_sale,,,2986211398,https://ap.rdcpix.com/6a1f7ca285cbc9b2ef6336219f0a6ed9l-m838092652s.jpg,https://www.realtor.com/realestateandhomes-detail/1727-Scotch-Pine-Dr_Brandon_FL_33511_M54633-40401,52,,,1727-scotch-pine-dr-brandon,2025-11-17T22:17:56.922Z
5456781595,realty_in_us,1502 Scotch Pine Dr,Brandon,FL,33511,Tampa Bay,329900,3,2,1826,7455,,single_family,for_sale,,,2986197318,https://ap.rdcpix.com/8dfefb3c7ead2c288730b9ca6a0f1333l-m2387208363s.jpg,https://www.realtor.com/realestateandhomes-detail/1502-Scotch-Pine-Dr_Brandon_FL_33511_M54567-81595,37,,,1502-scotch-pine-dr-brandon,2025-11-17T22:17:56.922Z
6961907828,realty_in_us,134 Owen Cir S,Auburndale,FL,33823,Polk County,329900,3,1,1452,12632,,single_family,for_sale,,,2986666922,https://ap.rdcpix.com/8f423703dc3654656f59b8c47c20e43dl-m2303445821s.jpg,https://www.realtor.com/realestateandhomes-detail/134-Owen-Cir-S_Auburndale_FL_33823_M69619-07828,18,,,134-owen-cir-s-auburndale,2025-11-17T22:18:09.547Z
9409288026,realty_in_us,1385 Mezzavalle Way,Auburndale,FL,33823,Polk County,329900,4,2,2004,5502,,single_family,for_sale,,,2986661209,https://ap.rdcpix.com/ef2572cf46636c4613964297605d52ddl-m1843786168s.jpg,https://www.realtor.com/realestateandhomes-detail/1385-Mezzavalle-Way_Auburndale_FL_33823_M94092-88026,35,,,1385-mezzavalle-way-auburndale,2025-11-17T22:18:09.547Z
9743109059,realty_in_us,2656 Amati-7844 Dr Units 2656 & 34741,Kissimmee,FL,34741,Greater Orlando,329900,3,3,1690,,,townhomes,for_sale,,,2988467558,https://ap.rdcpix.com/71d72ec87f7343a124c4039dcca39af1l-m3179816978s.jpg,https://www.realtor.com/realestateandhomes-detail/2656-Amati-Dr-Unit-2656_Kissimmee_FL_34741_M97431-09059,31,,,2656-amati-7844-dr-units-2656-34741-kissimmee,2025-11-17T22:18:17.349Z
6771492680,realty_in_us,3038 Ashland Ln S,Kissimmee,FL,34741,Greater Orlando,329900,3,3,2086,1525,,townhomes,for_sale,,,2985258506,https://ap.rdcpix.com/86e5dbd70ba0d53abb6be873f38f8767l-m805091364s.jpg,https://www.realtor.com/realestateandhomes-detail/3038-Ashland-Ln-S_Kissimmee_FL_34741_M67714-92680,39,,,3038-ashland-ln-s-kissimmee,2025-11-17T22:18:17.349Z
6360780785,realty_in_us,320 Military Blvd,Ormond Beach,FL,32174,Daytona Area,329900,3,2,1320,13068,,single_family,for_sale,,,2988525040,https://ap.rdcpix.com/9566b590179fbe9fade3e2409857d393l-m2586877551s.jpg,https://www.realtor.com/realestateandhomes-detail/320-Military-Blvd_Ormond-Beach_FL_32174_M63607-80785,35,,,320-military-blvd-ormond-beach,2025-11-17T22:18:29.375Z
9804016320,realty_in_us,Address not available,Ormond Beach,FL,32174,Daytona Area,329900,3,2,1320,13068,,single_family,for_sale,,,2988514834,https://ap.rdcpix.com/65bcacebc0f84a410560e7deb21551edl-m3026425254s.jpg,https://www.realtor.com/realestateandhomes-detail/Ormond-Beach_FL_32174_M98040-16320,35,,,property-1763417909375,2025-11-17T22:18:29.375Z
6658473697,realty_in_us,2813 N Taliaferro Ave,Tampa,FL,33602,Tampa Bay,330000,3,2,1371,6000,,single_family,for_sale,,,2986821285,https://ap.rdcpix.com/229891dbf50b6b7ca5b8e1289df1c861l-m2633010285s.jpg,https://www.realtor.com/realestateandhomes-detail/2813-N-Taliaferro-Ave_Tampa_FL_33602_M66584-73697,14,,,2813-n-taliaferro-ave-tampa,2025-11-17T22:17:46.560Z
5365219174,realty_in_us,1613 Prowmore Dr,Brandon,FL,33511,Tampa Bay,330000,4,3,1899,3710,,single_family,for_sale,,,2988129199,https://ap.rdcpix.com/a2f7b7d99cb169a709cd4fb5de19c154l-m3608267321s.jpg,https://www.realtor.com/realestateandhomes-detail/1613-Prowmore-Dr_Brandon_FL_33511_M53652-19174,59,,,1613-prowmore-dr-brandon,2025-11-17T22:17:56.922Z
5662899523,realty_in_us,1407 Andrea Ct,Brandon,FL,33511,Tampa Bay,330000,3,2,1428,15682,,single_family,for_sale,,,2988029384,https://ap.rdcpix.com/aaf94c35a6e9dfa4395c642955bb949bl-m1936002101s.jpg,https://www.realtor.com/realestateandhomes-detail/1407-Andrea-Ct_Brandon_FL_33511_M56628-99523,30,,,1407-andrea-ct-brandon,2025-11-17T22:17:56.922Z
5072902492,realty_in_us,1247 Ocean Reef Rd,Wesley Chapel,FL,33544,Tampa Bay,330000,4,2,1524,6042,,single_family,for_sale,,,2986991945,https://ap.rdcpix.com/135e4af597b49a8d1f64ad81375bebf7l-m116214304s.jpg,https://www.realtor.com/realestateandhomes-detail/1247-Ocean-Reef-Rd_Wesley-Chapel_FL_33544_M50729-02492,26,,,1247-ocean-reef-rd-wesley-chapel,2025-11-17T22:17:59.442Z
9942053041,realty_in_us,188 Black Skimmer Ln,Winter Haven,FL,33880,Polk County,330000,3,2,1720,8655,,single_family,for_sale,,,2987700102,https://ap.rdcpix.com/720341bcf55e0f98bd70e0a05592442al-b2552125069s.jpg,https://www.realtor.com/realestateandhomes-detail/188-Black-Skimmer-Ln_Winter-Haven_FL_33880_M99420-53041,47,,,188-black-skimmer-ln-winter-haven,2025-11-17T22:18:06.868Z
5267862679,realty_in_us,1212 Blake Ave,Auburndale,FL,33823,Polk County,330000,3,3,2043,13068,,single_family,for_sale,,,2987453729,https://ap.rdcpix.com/21d596238ba7de8ed2d0a5239df32c38l-m4041055534s.jpg,https://www.realtor.com/realestateandhomes-detail/1212-Blake-Ave_Auburndale_FL_33823_M52678-62679,13,,,1212-blake-ave-auburndale,2025-11-17T22:18:09.546Z
6585955946,realty_in_us,150 E Robinson St Unit 1023,Orlando,FL,32801,Greater Orlando,330000,1,2,996,57064,,condos,for_sale,,,2982980623,https://ap.rdcpix.com/eae018d648a67707893f0d0a8e428d31l-b118751971s.jpg,https://www.realtor.com/realestateandhomes-detail/150-E-Robinson-St-Unit-1023_Orlando_FL_32801_M65859-55946,39,,,150-e-robinson-st-unit-1023-orlando,2025-11-17T22:18:12.133Z
6554504834,realty_in_us,237 Desoto St,Daytona Beach,FL,32114,Daytona Area,330000,4,3,1516,6534,,multi_family,for_sale,,,2988528100,https://ap.rdcpix.com/2eb4a40d1efa4ff2883508a97ff1aa90l-m3251879623s.jpg,https://www.realtor.com/realestateandhomes-detail/237-Desoto-St_Daytona-Beach_FL_32114_M65545-04834,1,,,237-desoto-st-daytona-beach,2025-11-17T22:18:24.984Z
48032327,zillow,"314 Vermont Ave, Daytona Beach, FL 32118",Daytona Beach,FL,32114,Daytona Area,330000,5,3,2779,7840.8,,Single Family,for_sale,41,,,https://photos.zillowstatic.com/fp/d67c6c5a5fe897a02c6c2c462243b0fd-p_e.jpg,https://www.zillow.com/homedetails/48032327_zpid/,,,,314-vermont-ave-daytona-beach-fl-32118-daytona-beach,2025-11-17T22:18:27.192Z
5405377000,realty_in_us,73 Pergola Pl,Ormond Beach,FL,32174,Daytona Area,330000,3,2,1537,6670,,single_family,for_sale,,,2988650470,https://ap.rdcpix.com/418b357bcff6e4335f3066a09e248ee4l-m1927594429s.jpg,https://www.realtor.com/realestateandhomes-detail/73-Pergola-Pl_Ormond-Beach_FL_32174_M54053-77000,25,,,73-pergola-pl-ormond-beach,2025-11-17T22:18:29.375Z
9291311948,realty_in_us,660 Bald Cypress Dr,Lakeland,FL,33801,Polk County,330490,5,2,2112,,,single_family,for_sale,,,2987509553,https://nh.rdcpix.com/cee7e91b021ded1d8f9b2fa629f98c83l-f611559127s.jpg,https://www.realtor.com/realestateandhomes-detail/660-Bald-Cypress-Dr_Lakeland_FL_33801_M92913-11948,23,,,660-bald-cypress-dr-lakeland,2025-11-17T22:18:02.070Z
9005633798,realty_in_us,2028 Mallard Blvd,Auburndale,FL,33823,Polk County,330990,3,3,2147,5060,,single_family,for_sale,,,2987153076,https://ap.rdcpix.com/431e402f66d57c1f2fe94f1f2af19125l-m971364939s.jpg,https://www.realtor.com/realestateandhomes-detail/2028-Mallard-Blvd_Auburndale_FL_33823_M90056-33798,20,,,2028-mallard-blvd-auburndale,2025-11-17T22:18:09.547Z
9399784950,realty_in_us,159 Parkhaven Dr,Ormond Beach,FL,32174,Daytona Area,332035,3,2,1572,,,single_family,for_sale,,,2986008107,https://nh.rdcpix.com/1a20ffb8153532ae0f809c32afadc01dt-f336684905s.jpg,https://www.realtor.com/realestateandhomes-detail/159-Parkhaven-Dr_Ormond-Beach_FL_32174_M93997-84950,5,,,159-parkhaven-dr-ormond-beach,2025-11-17T22:18:29.375Z
9191560427,realty_in_us,1361 Oak Valley Dr,Auburndale,FL,33823,Polk County,332495,4,3,1988,,,single_family,for_sale,,,2984200879,https://nh.rdcpix.com/1768193b4bb1a9749c56df37e583075ct-f774248025s.jpg,https://www.realtor.com/realestateandhomes-detail/1361-Oak-Valley-Dr_Auburndale_FL_33823_M91915-60427,6,,,1361-oak-valley-dr-auburndale,2025-11-17T22:18:09.546Z
9741783931,realty_in_us,2640 Giardino Loop,Kissimmee,FL,34741,Greater Orlando,334900,3,3,1690,3049,,townhomes,for_sale,,,2987737582,https://ap.rdcpix.com/5f87e3e55cff0a295ab85df6178e0b1bl-m1911515373s.jpg,https://www.realtor.com/realestateandhomes-detail/2640-Giardino-Loop_Kissimmee_FL_34741_M97417-83931,25,,,2640-giardino-loop-kissimmee,2025-11-17T22:18:17.349Z
68617579,zillow,"1527 Country Chase St, Lakeland, FL 33810",Lakeland,FL,33801,Polk County,334999,3,2,1652,7200,,Single Family,for_sale,11,,,https://photos.zillowstatic.com/fp/4b388a98ea266e77139c88e11caf7a02-p_e.jpg,https://www.zillow.com/homedetails/68617579_zpid/,,,,1527-country-chase-st-lakeland-fl-33810-lakeland,2025-11-17T22:18:04.053Z
5572463486,realty_in_us,4515 Magnolia Preserve Ct,Winter Haven,FL,33880,Polk County,334999,5,2,1904,10890,,single_family,for_sale,,,2985222876,https://ap.rdcpix.com/6629136e30223137a1637ea187ca262dl-m2622721673s.jpg,https://www.realtor.com/realestateandhomes-detail/4515-Magnolia-Preserve-Ct_Winter-Haven_FL_33880_M55724-63486,63,,,4515-magnolia-preserve-ct-winter-haven,2025-11-17T22:18:06.870Z
6160509021,realty_in_us,3569 Belland Cir Unit A,Clermont,FL,34711,Greater Orlando,334999,2,2,1503,6945,,condos,for_sale,,,2987720238,https://ap.rdcpix.com/6982d821873a949a04083e5b9c0b2debl-m936163198s.jpg,https://www.realtor.com/realestateandhomes-detail/3569-Belland-Cir-Unit-A_Clermont_FL_34711_M61605-09021,31,,,3569-belland-cir-unit-a-clermont,2025-11-17T22:18:22.366Z
6361615951,realty_in_us,1501 Doyle Carlton Dr Apt 204,Tampa,FL,33602,Tampa Bay,335000,1,1,864,174240,,condos,for_sale,,,2986545395,https://ap.rdcpix.com/0dbaa29dd0565f77feae53d0545b2f0cl-m401178520s.jpg,https://www.realtor.com/realestateandhomes-detail/1501-Doyle-Carlton-Dr-Apt-204_Tampa_FL_33602_M63616-15951,31,,,1501-doyle-carlton-dr-apt-204-tampa,2025-11-17T22:17:46.560Z
5309576567,realty_in_us,1574 Huntington Ln,Clearwater,FL,33755,Tampa Bay,335000,3,2,1118,7009,,single_family,for_sale,,,2986886523,https://ap.rdcpix.com/d9290203967904ecec1fa05ca978d861l-m1793871109s.jpg,https://www.realtor.com/realestateandhomes-detail/1574-Huntington-Ln_Clearwater_FL_33755_M53095-76567,20,,,1574-huntington-ln-clearwater,2025-11-17T22:17:54.873Z
5254832897,realty_in_us,1866 Murray Ave,Clearwater,FL,33755,Tampa Bay,335000,2,1,1078,6943,,single_family,for_sale,,,2985744605,https://ap.rdcpix.com/286f721f7657c0a20f545ed72eeab3b3l-m4014446824s.jpg,https://www.realtor.com/realestateandhomes-detail/1866-Murray-Ave_Clearwater_FL_33755_M52548-32897,43,,,1866-murray-ave-clearwater,2025-11-17T22:17:54.874Z
5588330372,realty_in_us,2804 Timberway Pl,Brandon,FL,33511,Tampa Bay,335000,3,2,1397,7000,,single_family,for_sale,,,2986457392,https://ap.rdcpix.com/aa2f6e184e35b0ef6fdd4007f8b4ddcal-m3825621591s.jpg,https://www.realtor.com/realestateandhomes-detail/2804-Timberway-Pl_Brandon_FL_33511_M55883-30372,41,,,2804-timberway-pl-brandon,2025-11-17T22:17:56.922Z
6884075936,realty_in_us,7124 Hamilton Ln,Wesley Chapel,FL,33544,Tampa Bay,335000,3,2,1728,43560,,single_family,for_sale,,,2988242701,https://ap.rdcpix.com/7ffb42e417c287ba9100dddb8f6cd930l-b1695532758s.jpg,https://www.realtor.com/realestateandhomes-detail/7124-Hamilton-Ln_Wesley-Chapel_FL_33544_M68840-75936,36,,,7124-hamilton-ln-wesley-chapel,2025-11-17T22:17:59.442Z
9120429471,realty_in_us,26399 Limestone Springs Way,Wesley Chapel,FL,33544,Tampa Bay,335000,3,3,1525,1800,,townhomes,for_sale,,,2988135518,https://ap.rdcpix.com/d9b0a6a621b98e7b15d3aec7f8f3240el-m457854880s.jpg,https://www.realtor.com/realestateandhomes-detail/26399-Limestone-Springs-Way_Wesley-Chapel_FL_33544_M91204-29471,37,,,26399-limestone-springs-way-wesley-chapel,2025-11-17T22:17:59.442Z
6426659023,realty_in_us,5546 Cannonade Dr,Wesley Chapel,FL,33544,Tampa Bay,335000,3,2,1513,4405,,single_family,for_sale,,,2985425929,https://ap.rdcpix.com/109744599f24896f882523036b3dea80l-m561817216s.jpg,https://www.realtor.com/realestateandhomes-detail/5546-Cannonade-Dr_Wesley-Chapel_FL_33544_M64266-59023,42,,,5546-cannonade-dr-wesley-chapel,2025-11-17T22:17:59.442Z
9147684388,realty_in_us,29417 Kelly Dr,Wesley Chapel,FL,33544,Tampa Bay,335000,4,2,1680,40075,,mobile,for_sale,,,2984913088,https://ap.rdcpix.com/6f5f42dc555820cb51d18e0e13fa7438l-m2161295446s.jpg,https://www.realtor.com/realestateandhomes-detail/29417-Kelly-Dr_Wesley-Chapel_FL_33544_M91476-84388,31,,,29417-kelly-dr-wesley-chapel,2025-11-17T22:17:59.442Z
6481887363,realty_in_us,26343 Whirlaway Ter,Wesley Chapel,FL,33544,Tampa Bay,335000,3,2,1680,4506,,single_family,for_sale,,,2982607549,https://ap.rdcpix.com/149f725be5bab8026d3e01f6cb7909ebl-m2882335350s.jpg,https://www.realtor.com/realestateandhomes-detail/26343-Whirlaway-Ter_Wesley-Chapel_FL_33544_M64818-87363,42,,,26343-whirlaway-ter-wesley-chapel,2025-11-17T22:17:59.442Z
9294890074,realty_in_us,108 Black Skimmer Ln,Winter Haven,FL,33880,Polk County,335000,4,2,1944,5502,,single_family,for_sale,,,2986761736,https://ap.rdcpix.com/09fa7d1ca8b89fbcc4eefae330b79728l-m3804629780s.jpg,https://www.realtor.com/realestateandhomes-detail/108-Black-Skimmer-Ln_Winter-Haven_FL_33880_M92948-90074,48,,,108-black-skimmer-ln-winter-haven,2025-11-17T22:18:06.870Z
6925497502,realty_in_us,2013 Van Buren Loop,Auburndale,FL,33823,Polk County,335000,4,2,1828,7815,,single_family,for_sale,,,2987219124,https://ap.rdcpix.com/9e6a269a760ac8c2f55f3d7b3465796el-m385004736s.jpg,https://www.realtor.com/realestateandhomes-detail/2013-Van-Buren-Loop_Auburndale_FL_33823_M69254-97502,52,,,2013-van-buren-loop-auburndale,2025-11-17T22:18:09.547Z
5886673834,realty_in_us,150 E Robinson St Unit 809,Orlando,FL,32801,Greater Orlando,335000,1,2,966,57064,,condos,for_sale,,,2984913398,https://ap.rdcpix.com/14792d38ccafad50164862163d5e5f2bl-m2363124153s.jpg,https://www.realtor.com/realestateandhomes-detail/150-E-Robinson-St-Unit-809_Orlando_FL_32801_M58866-73834,31,,,150-e-robinson-st-unit-809-orlando,2025-11-17T22:18:12.133Z
9332184540,realty_in_us,150 E Robinson St Unit 419,Orlando,FL,32801,Greater Orlando,335000,1,2,925,57064,,condos,for_sale,,,2982614003,https://ap.rdcpix.com/28e7d359b44842cae372676278ffb248l-m702516193s.jpg,https://www.realtor.com/realestateandhomes-detail/150-E-Robinson-St-Unit-419_Orlando_FL_32801_M93321-84540,44,,,150-e-robinson-st-unit-419-orlando,2025-11-17T22:18:12.133Z
46230973,zillow,"5346 Cona Reef Ct, Orlando, FL 32810",Orlando,FL,32801,Greater Orlando,335000,4,3,1347,4734,,Single Family,for_sale,29,,,https://photos.zillowstatic.com/fp/8d356870fdb3c68ccbbbe6d8357fed8a-p_e.jpg,https://www.zillow.com/homedetails/46230973_zpid/,,,,5346-cona-reef-ct-orlando-fl-32810-orlando,2025-11-17T22:18:14.237Z
9246883790,realty_in_us,2414 Fassona Dr,Kissimmee,FL,34741,Greater Orlando,335000,3,3,1603,1742,,townhomes,for_sale,,,2986070781,https://ap.rdcpix.com/ad6b246c6a6dbd99b9021a318c3fadf8l-m325814355s.jpg,https://www.realtor.com/realestateandhomes-detail/2414-Fassona-Dr_Kissimmee_FL_34741_M92468-83790,32,,,2414-fassona-dr-kissimmee,2025-11-17T22:18:17.349Z
5909941753,realty_in_us,10810 Crescendo Loop,Clermont,FL,34711,Greater Orlando,335000,3,2,1224,10890,,single_family,for_sale,,,2987677440,https://ap.rdcpix.com/f09186e98193111ce4da778725f1a9d8l-b3121520209s.jpg,https://www.realtor.com/realestateandhomes-detail/10810-Crescendo-Loop_Clermont_FL_34711_M59099-41753,1,,,10810-crescendo-loop-clermont,2025-11-17T22:18:22.366Z
5031657988,realty_in_us,1317 Margina Ave,Daytona Beach,FL,32114,Daytona Area,335000,3,2,1517,7920,,single_family,for_sale,,,2987810343,https://ap.rdcpix.com/5dad79ef52b99cc2d0717513437513a4l-m4294887022s.jpg,https://www.realtor.com/realestateandhomes-detail/1317-Margina-Ave_Daytona-Beach_FL_32114_M50316-57988,9,,,1317-margina-ave-daytona-beach,2025-11-17T22:18:24.985Z
6942294232,realty_in_us,631-633 Byron Ave,Daytona Beach,FL,32114,Daytona Area,335000,5,5,2000,14375,,multi_family,for_sale,,,2986427249,https://ap.rdcpix.com/86b48f4d2390105d2611e0daa21f83a0l-m2820965536s.jpg,https://www.realtor.com/realestateandhomes-detail/633-Byron-Ave_Daytona-Beach_FL_32114_M69422-94232,5,,,631-633-byron-ave-daytona-beach,2025-11-17T22:18:24.985Z
6942294232,realty_in_us,633 Byron Ave,Daytona Beach,FL,32114,Daytona Area,335000,5,5,2266,14810,,multi_family,for_sale,,,2986153644,https://ap.rdcpix.com/9caec948e7ffc42543bba2f27d08a5e4l-m3863818401s.jpg,https://www.realtor.com/realestateandhomes-detail/633-Byron-Ave_Daytona-Beach_FL_32114_M69422-94232,8,,,633-byron-ave-daytona-beach,2025-11-17T22:18:24.985Z
5513771187,realty_in_us,1473 Maple St,Clearwater,FL,33755,Tampa Bay,337500,2,2,1262,7257,,single_family,for_sale,,,2987846396,https://ap.rdcpix.com/dc24bdad0f77e4b9b9d4ab13d63bc013l-m1522973663s.jpg,https://www.realtor.com/realestateandhomes-detail/1473-Maple-St_Clearwater_FL_33755_M55137-71187,71,,,1473-maple-st-clearwater,2025-11-17T22:17:54.873Z
6426018501,realty_in_us,1830 Ridge Valley St,Clermont,FL,34711,Greater Orlando,337800,3,2,1684,9750,,single_family,for_sale,,,2987667923,https://ap.rdcpix.com/72d37b78e1acb0dd78bc87d74461c1d7l-m2032632490s.jpg,https://www.realtor.com/realestateandhomes-detail/1830-Ridge-Valley-St_Clermont_FL_34711_M64260-18501,22,,,1830-ridge-valley-st-clermont,2025-11-17T22:18:22.366Z
5423018651,realty_in_us,1213 Sweet Gum Dr,Brandon,FL,33511,Tampa Bay,338000,4,2,1582,5500,,single_family,for_sale,,,2985284901,https://ap.rdcpix.com/2071ec658153c624a264cc69780889a4l-b1524726100s.jpg,https://www.realtor.com/realestateandhomes-detail/1213-Sweet-Gum-Dr_Brandon_FL_33511_M54230-18651,56,,,1213-sweet-gum-dr-brandon,2025-11-17T22:17:56.922Z
